,WeightClass,RedStance,BlueStance,Age_diff,Height_diff,Reach_diff,Weight_diff,Red_wins_loss_diff,Blue_wins_loss_diff,Red_Blue_Wins_diff,Red_Blue_Loss_diff,Red_Blue_wins_loss_diff,Red_Blue_curr_streak_diff,Red_Blue_SignStrikAvg_diff,Red_Blue_SuccTDAvg_diff,Red_Blue_AvgSubAtt_diff
591,3,1.0,1.0,-8,0.0,2.539999999999992,0,9,4,-6,-11,5,8.0,-1.8583,0.8920999999999999,1.0
592,5,1.0,1.0,-11,10.159999999999997,5.0800000000000125,0,2,1,-3,-4,1,2.0,-0.24860000000000015,0.2600999999999999,0.7
593,4,1.0,0.0,4,2.539999999999992,-10.159999999999997,0,7,2,6,1,5,0.0,0.5035999999999998,-0.6499999999999999,0.4
594,3,0.0,0.0,0,-10.159999999999997,0.0,-15,5,0,9,4,5,0.0,0.16420000000000012,0.020300000000000012,-0.30000000000000004
595,2,1.0,1.0,-3,-7.6200000000000045,-2.539999999999992,0,1,0,2,1,1,0.0,-1.2235000000000003,-0.1864,0.0
596,0,1.0,1.0,10,-10.159999999999997,-10.159999999999997,0,1,-1,6,4,2,2.0,-0.2915000000000001,-0.48600000000000004,0.2
597,0,1.0,1.0,8,10.160000000000025,2.539999999999992,0,1,0,2,1,1,-1.0,0.906,-0.17580000000000007,0.29999999999999993
598,0,1.0,1.0,5,2.539999999999992,-7.619999999999976,0,0,0,2,2,0,0.0,0.42779999999999996,-1.8466,-0.20000000000000007
599,1,1.0,1.0,0,-5.079999999999984,-5.0800000000000125,0,-1,-1,0,0,0,0.0,1.7765999999999997,0.06700000000000006,-1.8
600,0,1.0,0.0,-3,5.0800000000000125,2.539999999999992,0,1,3,-3,-1,-2,-3.0,-0.7118,0.4587,0.8
601,3,1.0,0.0,-2,-5.0800000000000125,2.539999999999992,0,4,3,1,0,1,-2.0,0.8840000000000001,-1.7214999999999998,-0.1
602,2,0.0,1.0,-4,7.6200000000000045,-2.539999999999992,0,5,5,-4,-4,0,-3.0,-0.3310000000000002,1.1571,1.3
603,0,1.0,1.0,-1,7.619999999999976,7.6200000000000045,0,4,1,-1,-4,3,1.0,0.6922000000000001,-0.3621,-0.39999999999999997
604,4,1.0,1.0,3,7.619999999999976,25.400000000000006,0,3,0,2,-1,3,0.0,0.6587999999999998,-0.22539999999999988,-0.30000000000000004
605,2,1.0,1.0,1,0.0,7.6200000000000045,0,4,0,2,-2,4,0.0,-1.5396000000000003,1.6092,0.30000000000000004
606,4,1.0,1.0,10,5.0800000000000125,2.539999999999992,0,2,-2,12,8,4,0.0,1.1362,0.21399999999999997,0.2
607,5,1.0,1.0,-1,-7.6200000000000045,2.539999999999992,0,1,-3,1,-3,4,4.0,1.2868,1.6253999999999997,-0.5
608,7,1.0,1.0,0,-2.539999999999992,2.539999999999992,9,2,-3,-3,-8,5,5.0,-1.3244,-0.117,-0.6
609,0,1.0,1.0,-2,-2.539999999999992,10.159999999999997,0,0,-1,-1,-2,1,0.0,-0.15930000000000044,-0.033,-0.2
610,1,1.0,1.0,-9,-5.0800000000000125,0.0,0,1,0,1,0,1,1.0,0.8836000000000002,-1.62,1.0
611,4,1.0,1.0,3,10.159999999999997,20.32000000000002,15,7,6,7,6,1,-4.0,-1.4897000000000005,0.28559999999999997,0.39999999999999997
612,1,1.0,1.0,-15,-2.5400000000000205,-17.78,0,1,-1,2,0,2,0.0,-0.26980000000000004,-0.17680000000000007,1.8
613,3,1.0,1.0,-9,7.619999999999976,15.240000000000009,0,1,0,-4,-5,1,0.0,1.1603000000000003,-0.9498,-0.2
614,2,1.0,1.0,-6,5.079999999999984,12.699999999999989,0,1,-2,-1,-4,3,0.0,1.0791,-0.22000000000000003,0.20000000000000007
615,0,1.0,1.0,0,-2.5400000000000205,-5.0800000000000125,0,2,0,2,0,2,1.0,0.6933999999999998,1.0385,1.0
616,5,0.0,1.0,3,-10.159999999999997,-2.539999999999992,0,1,0,1,0,1,1.0,1.2294,0.471,-1.1
617,0,1.0,1.0,-5,-5.0800000000000125,-7.6200000000000045,0,5,3,1,-1,2,3.0,0.04289999999999994,-0.03939999999999999,-0.2
618,3,1.0,1.0,8,-2.539999999999992,2.539999999999992,0,-1,-1,0,0,0,0.0,-0.9453999999999998,-0.7600000000000001,0.0
619,0,1.0,0.0,-3,7.6200000000000045,-10.159999999999997,0,2,-1,2,-1,3,3.0,1.8810000000000002,0.813,-0.4
620,5,1.0,1.0,2,7.6200000000000045,10.159999999999997,0,11,9,-1,-3,2,-1.0,-0.6042000000000001,-0.4932,-0.1
621,7,0.0,1.0,-4,-12.699999999999989,-12.699999999999989,14,3,6,-2,1,-3,-4.0,-1.1898999999999995,-0.28350000000000003,-0.2
622,0,0.0,1.0,7,-5.0800000000000125,-5.0800000000000125,0,1,0,3,2,1,3.0,0.813,0.17820000000000003,-0.09999999999999998
623,7,0.0,1.0,-6,-15.240000000000009,-15.23999999999998,19,0,0,2,2,0,1.0,0.6308,-0.20600000000000002,0.0
624,6,1.0,1.0,4,-2.539999999999992,2.539999999999992,0,1,-1,4,2,2,1.0,0.6819999999999997,-1.8137999999999999,0.8
625,6,1.0,1.0,3,0.0,-2.539999999999992,0,4,2,1,-1,2,6.0,2.8712,-0.23750000000000004,0.09999999999999998
626,2,1.0,1.0,-1,0.0,-2.539999999999992,0,3,1,2,0,2,2.0,0.19050000000000056,0.2576999999999998,-0.3
627,3,1.0,1.0,-9,10.159999999999997,15.240000000000009,0,0,3,-7,-4,-3,0.0,-0.6853999999999996,0.7854000000000001,0.1
628,3,0.0,0.0,1,2.5400000000000205,5.079999999999984,0,2,0,6,4,2,1.0,-0.002000000000000224,-0.109,0.0
629,4,1.0,1.0,2,5.0800000000000125,10.159999999999997,0,-2,0,0,2,-2,-2.0,0.04160000000000008,-0.0732,0.0
630,2,1.0,1.0,-3,-7.6200000000000045,2.539999999999992,0,-2,-1,2,3,-1,-2.0,0.28079999999999994,-1.8066,-2.4
631,4,1.0,1.0,-3,7.6200000000000045,12.699999999999989,0,0,0,0,0,0,0.0,0.5137000000000009,0.9966,0.8
632,7,1.0,1.0,5,2.539999999999992,7.6200000000000045,-15,6,4,1,-1,2,-4.0,1.5741000000000003,-2.8877,-0.19999999999999996
633,0,1.0,1.0,2,5.0800000000000125,0.0,0,5,5,-4,-4,0,6.0,1.0125999999999997,-0.33010000000000017,-0.4
634,3,0.0,1.0,-1,5.0800000000000125,7.619999999999976,0,2,3,-4,-3,-1,1.0,2.1220000000000003,1.2467,0.19999999999999996
635,6,1.0,1.0,3,-2.539999999999992,-2.539999999999992,0,0,0,6,6,0,-1.0,0.7968,0.18480000000000002,0.1
636,2,0.0,1.0,-2,7.6200000000000045,10.159999999999997,10,2,0,2,0,2,2.0,0.3350000000000001,0.636,0.7
637,2,1.0,1.0,1,0.0,2.539999999999992,0,0,0,0,0,0,0.0,1.4588,0.6360000000000001,0.8
638,1,0.0,1.0,4,0.0,12.699999999999989,0,2,0,3,1,2,1.0,-0.3468,-0.396,0.3
639,4,1.0,1.0,3,-10.159999999999997,-10.159999999999997,0,-1,-2,1,0,1,3.0,0.3039999999999998,0.9158000000000001,0.2
640,1,1.0,1.0,6,-2.539999999999992,-7.6200000000000045,0,0,2,-4,-2,-2,-3.0,-0.27739999999999987,-0.2904,-0.4
641,1,1.0,1.0,-1,7.6200000000000045,10.159999999999997,0,2,1,0,-1,1,1.0,-0.018000000000000238,1.4916,0.0
642,2,1.0,1.0,13,0.0,5.079999999999984,0,-3,0,0,3,-3,-3.0,-2.5660000000000007,0.0,0.0
643,2,1.0,1.0,-5,10.159999999999997,-7.6200000000000045,0,13,1,13,1,12,2.0,1.8302999999999998,-0.1755,-0.3
644,6,1.0,1.0,3,-2.5400000000000205,-7.6200000000000045,0,3,4,5,6,-1,-1.0,0.2876000000000001,-0.34939999999999993,-0.9
645,2,1.0,0.0,0,5.079999999999984,2.5400000000000205,0,5,5,-9,-9,0,-3.0,-0.4165000000000001,-0.29790000000000005,-0.49999999999999994
646,1,0.0,1.0,-3,0.0,2.539999999999992,0,3,-1,2,-2,4,5.0,1.2126000000000001,3.208,1.0
647,0,1.0,1.0,-6,-5.079999999999984,-5.0800000000000125,0,5,3,0,-2,2,6.0,0.8343,-0.8435,-0.10000000000000009
648,7,1.0,1.0,-12,7.6200000000000045,0.0,-25,-1,1,-4,-2,-2,-2.0,-2.5736,-0.35100000000000003,-0.5
649,7,1.0,1.0,0,0.0,0.0,24,2,-1,2,-1,3,1.0,0.25719999999999965,0.1,-0.3
650,1,1.0,1.0,0,2.5400000000000205,-2.5400000000000205,0,0,-1,1,0,1,0.0,-2.1629,0.20159999999999997,0.19999999999999996
651,5,1.0,0.0,6,7.6200000000000045,15.23999999999998,-15,1,2,-3,-2,-1,-1.0,-0.04510000000000014,-0.46440000000000003,0.2
652,4,1.0,1.0,7,2.539999999999992,-7.6200000000000045,15,1,-1,4,2,2,-1.0,-1.4242,0.1419,0.0
653,4,1.0,0.0,2,-5.079999999999984,2.539999999999992,0,1,0,0,-1,1,2.0,1.6126,0.3417,0.0
654,0,1.0,0.0,-3,0.0,0.0,0,-2,2,-7,-3,-4,0.0,-0.949,1.9362000000000001,0.5
655,2,1.0,1.0,2,2.539999999999992,2.5400000000000205,0,-2,-1,3,4,-1,-2.0,-0.07869999999999999,0.46440000000000003,-0.3
656,1,1.0,1.0,6,-10.159999999999997,-2.539999999999992,10,12,8,6,2,4,5.0,-2.2571,0.4767,0.39999999999999997
657,0,1.0,0.0,-2,0.0,-5.079999999999984,0,5,5,0,0,0,0.0,1.2933999999999999,0.5875999999999998,-0.30000000000000004
658,4,1.0,1.0,11,0.0,15.23999999999998,0,12,5,16,9,7,-4.0,-1.4426000000000003,0.43649999999999994,-0.09999999999999998
659,1,1.0,1.0,-1,2.5400000000000205,7.6200000000000045,0,1,4,-4,-1,-3,-2.0,-0.7196000000000002,-0.1279,-0.19999999999999996
660,1,1.0,1.0,-6,5.0800000000000125,12.700000000000017,0,7,3,4,0,4,-2.0,-0.19530000000000047,0.10710000000000003,0.30000000000000004
661,5,1.0,1.0,4,2.5400000000000205,10.159999999999997,0,5,6,-3,-2,-1,1.0,-0.022399999999999975,1.2419999999999998,0.8
662,5,1.0,1.0,-4,5.0800000000000125,-5.0800000000000125,0,1,-1,3,1,2,0.0,1.6111000000000002,0.7202,0.4
663,3,1.0,1.0,5,2.539999999999992,-2.539999999999992,0,-5,-1,-3,1,-4,-4.0,0.23399999999999976,-0.6242,0.8
664,1,1.0,1.0,-4,-10.160000000000025,-17.78,0,0,-2,1,-1,2,0.0,0.6495000000000002,0.08130000000000004,-0.4
665,5,1.0,0.0,-3,-2.539999999999992,-10.160000000000025,0,4,2,-6,-8,2,5.0,0.09149999999999991,1.5088000000000004,0.3999999999999999
666,0,1.0,0.0,8,5.079999999999984,10.159999999999997,0,0,3,2,5,-3,-5.0,0.17339999999999978,0.795,0.6
667,0,1.0,1.0,-2,-5.0800000000000125,0.0,0,3,2,-3,-4,1,4.0,-0.5241000000000002,2.4168,1.6
668,4,1.0,0.0,-7,7.6200000000000045,12.699999999999989,0,9,9,-7,-7,0,-3.0,1.0008000000000001,-0.15249999999999997,0.0
669,2,1.0,1.0,7,0.0,-7.619999999999976,0,6,3,12,9,3,0.0,-0.3900000000000001,0.52,0.4
670,6,0.0,1.0,0,-5.0800000000000125,0.0,0,2,1,3,2,1,6.0,-1.5273999999999999,0.0,0.1
671,0,1.0,1.0,10,5.079999999999984,2.5400000000000205,0,0,0,3,3,0,0.0,-0.621,-0.9113,1.5999999999999999
672,5,1.0,1.0,3,2.539999999999992,-2.5400000000000205,0,-1,0,-2,-1,-1,0.0,-0.9230000000000003,0.8192999999999999,0.3
673,5,1.0,1.0,-5,5.079999999999984,-10.159999999999997,0,-1,-4,-2,-5,3,4.0,-0.13669999999999982,-0.33899999999999997,1.0
674,1,1.0,1.0,-6,-7.6200000000000045,-5.079999999999984,0,-3,1,0,4,-4,-4.0,-2.0361,0.11030000000000001,1.4999999999999998
675,3,1.0,1.0,-6,0.0,7.619999999999976,0,-1,-3,3,1,2,1.0,-0.3224999999999998,0.948,1.0
676,2,1.0,1.0,-3,5.079999999999984,2.539999999999992,0,1,0,2,1,1,-1.0,-0.4157999999999997,-1.7493999999999998,-1.0
677,7,1.0,1.0,3,0.0,5.079999999999984,0,1,4,0,3,-3,-5.0,-0.3812000000000002,0.27090000000000003,0.0
678,0,1.0,0.0,-2,7.6200000000000045,17.78,0,-1,0,-1,0,-1,0.0,1.5183,-1.3610999999999998,4.6000000000000005
679,1,1.0,1.0,1,-5.079999999999984,2.539999999999992,10,0,0,0,0,0,0.0,0.7462,0.4361,0.10000000000000009
680,0,1.0,1.0,4,2.5400000000000205,-2.5400000000000205,0,0,0,1,1,0,-1.0,-0.6933000000000002,0.16159999999999985,0.6000000000000001
681,2,1.0,1.0,-5,7.6200000000000045,-2.539999999999992,0,6,5,-1,-2,1,1.0,-0.2797000000000005,0.06929999999999997,0.0
682,0,1.0,0.0,-1,-10.159999999999997,-10.159999999999997,10,6,6,9,9,0,-8.0,0.6199000000000003,-2.4785,-0.6000000000000001
683,6,1.0,0.0,4,-5.0800000000000125,-17.78,0,3,5,-1,1,-2,-5.0,0.27649999999999997,-0.18000000000000002,-0.2
684,2,1.0,0.0,-9,12.700000000000017,15.240000000000009,0,-2,2,-4,0,-4,-1.0,-0.1055999999999997,-1.2947,2.2
685,6,1.0,1.0,5,2.5400000000000205,2.539999999999992,0,-1,0,2,3,-1,0.0,-0.25209999999999955,-0.1012,0.0
686,3,1.0,0.0,-3,20.319999999999993,7.6200000000000045,0,3,1,1,-1,2,1.0,1.1275,-0.83,0.4
687,1,1.0,1.0,-8,2.539999999999992,12.699999999999989,0,4,3,-1,-2,1,2.0,-0.08820000000000006,0.5134,-0.09999999999999998
688,4,1.0,1.0,0,-7.6200000000000045,-5.079999999999984,0,4,2,1,-1,2,3.0,-0.5219,0.7839,0.0
689,2,1.0,1.0,0,-2.539999999999992,-2.539999999999992,0,3,2,1,0,1,0.0,2.903600000000001,-0.5104,-0.09999999999999987
690,0,0.0,0.0,5,0.0,-7.6200000000000045,-10,2,2,1,1,0,1.0,-0.0593999999999999,2.288,-0.5999999999999999
691,2,1.0,1.0,6,12.700000000000017,20.319999999999993,0,3,0,3,0,3,1.0,0.7565000000000002,0.2391,0.2
692,0,0.0,1.0,2,7.6200000000000045,20.319999999999993,0,2,0,5,3,2,1.0,-0.12480000000000002,-3.3979,-2.1999999999999997
693,3,0.0,1.0,0,-5.0800000000000125,5.079999999999984,0,15,3,15,3,12,0.0,-1.3501999999999996,0.41889999999999994,1.3
694,6,1.0,1.0,4,-5.079999999999984,-2.539999999999992,0,6,3,8,5,3,2.0,-1.5899,0.375,0.0
695,7,1.0,1.0,0,5.0800000000000125,10.159999999999997,7,8,3,7,2,5,-5.0,-0.869,-0.4818,-0.5
696,3,1.0,1.0,3,2.539999999999992,12.699999999999989,15,9,3,1,-5,6,-3.0,-1.1984,-0.34320000000000006,0.6000000000000001
697,4,0.0,1.0,5,-5.0800000000000125,-15.240000000000009,-15,5,6,-1,0,-1,-3.0,-1.3384999999999998,1.3893000000000002,0.4
698,4,1.0,1.0,-5,2.539999999999992,-5.0800000000000125,0,2,3,-5,-4,-1,0.0,0.6290999999999998,1.595,1.5999999999999999
699,0,1.0,0.0,5,-2.5400000000000205,-5.0800000000000125,-10,1,0,2,1,1,2.0,0.6303999999999994,-0.039599999999999996,0.2
700,5,0.0,1.0,1,-2.539999999999992,-5.0800000000000125,0,0,1,0,1,-1,1.0,0.5073000000000001,0.356,0.0
701,4,1.0,1.0,0,5.0800000000000125,5.079999999999984,15,5,1,10,6,4,-2.0,-0.017100000000000115,0.3651999999999999,0.6
702,4,1.0,0.0,0,0.0,10.159999999999997,0,2,2,2,2,0,-2.0,-1.6805999999999996,0.3913999999999999,0.4
703,0,0.0,1.0,-8,-10.159999999999997,0.0,0,1,0,0,-1,1,-3.0,-0.038899999999999935,1.044,0.3
704,7,1.0,1.0,-7,5.0800000000000125,0.0,7,4,5,-6,-5,-1,-3.0,3.6933000000000007,2.8014,1.5
705,0,1.0,1.0,3,-7.6200000000000045,-10.159999999999997,-10,2,-4,5,-1,6,0.0,1.6699999999999997,0.41129999999999994,-1.2
706,2,1.0,1.0,-3,-12.700000000000017,-12.700000000000017,0,4,2,-4,-6,2,1.0,1.4969000000000001,-0.17569999999999997,0.3
707,5,1.0,0.0,2,5.0800000000000125,-5.0800000000000125,0,2,6,1,5,-4,-1.0,0.14200000000000024,-1.7790000000000001,0.40000000000000013
708,3,1.0,1.0,9,0.0,5.0800000000000125,0,-1,1,-1,1,-2,0.0,0.031199999999999894,-0.07130000000000002,-0.2
709,2,1.0,1.0,3,-2.5400000000000205,0.0,0,4,2,1,-1,2,1.0,1.2049999999999998,0.8268000000000001,0.3
710,1,1.0,1.0,7,2.539999999999992,0.0,0,1,2,4,5,-1,0.0,-1.0854000000000008,0.39159999999999995,0.2
711,4,0.0,1.0,5,10.159999999999997,12.700000000000017,0,1,1,6,6,0,-3.0,-0.8058000000000001,0.021599999999999998,0.2
712,3,1.0,1.0,0,-12.699999999999989,-10.160000000000025,0,1,2,3,4,-1,0.0,-1.2668,1.4147,-1.2
713,7,1.0,1.0,0,2.539999999999992,5.079999999999984,60,1,3,-2,0,-2,-2.0,1.0748000000000004,-0.5410999999999999,0.3
714,5,1.0,0.0,-1,5.0800000000000125,7.6200000000000045,0,1,1,-6,-6,0,0.0,-0.7576999999999996,1.9712,-0.09999999999999998
715,1,1.0,1.0,0,2.539999999999992,5.0800000000000125,0,4,2,2,0,2,-2.0,-1.1448,0.5291,0.5
716,3,1.0,1.0,2,2.5400000000000205,7.6200000000000045,0,1,1,1,1,0,1.0,0.9512,1.0030000000000001,0.0
717,0,1.0,1.0,0,-2.539999999999992,0.0,0,0,0,-1,-1,0,1.0,-0.0017000000000000348,-1.3896,0.0
718,0,1.0,1.0,-4,2.5400000000000205,5.0800000000000125,0,0,-1,1,0,1,0.0,-1.0463999999999998,-0.6776,1.0
719,4,1.0,1.0,-5,0.0,2.539999999999992,0,5,0,5,0,5,5.0,1.9225000000000003,-0.6864,0.2
720,3,1.0,1.0,12,-5.0800000000000125,5.0800000000000125,0,1,-1,2,0,2,0.0,1.0445000000000004,0.0,-0.4
721,5,1.0,1.0,2,2.539999999999992,5.0800000000000125,0,2,4,-3,-1,-2,-2.0,-1.069,-0.3437000000000001,-0.5000000000000001
722,2,1.0,0.0,0,-2.539999999999992,-2.539999999999992,0,3,1,4,2,2,1.0,-0.06460000000000021,0.7527999999999999,0.0
723,3,0.0,1.0,1,0.0,-10.159999999999997,0,2,0,-1,-3,2,3.0,0.10619999999999985,-0.18179999999999996,-0.7
724,2,1.0,0.0,-2,-2.539999999999992,5.079999999999984,0,1,2,0,1,-1,-1.0,-1.5004,0.8756,0.2
725,0,1.0,1.0,-6,2.539999999999992,2.5400000000000205,0,1,-3,1,-3,4,4.0,-0.603,0.9468,0.0
726,2,1.0,0.0,3,0.0,-2.539999999999992,0,0,-1,2,1,1,0.0,-0.1634000000000002,-0.5912,-1.1
727,3,1.0,1.0,-5,2.5400000000000205,0.0,0,-2,-1,-1,0,-1,0.0,1.2357999999999996,-0.5516,0.19999999999999996
728,0,1.0,0.0,11,0.0,-5.0800000000000125,0,-1,0,3,4,-1,-1.0,0.6331000000000001,-0.44,-0.5
729,3,1.0,1.0,0,5.079999999999984,7.6200000000000045,0,-1,-1,1,1,0,-1.0,1.0797,1.2000000000000002,0.0
730,1,1.0,1.0,8,7.6200000000000045,2.5400000000000205,0,-2,-1,3,4,-1,-1.0,-0.3175999999999999,-2.4379,0.0
731,2,1.0,1.0,4,-12.700000000000017,0.0,0,11,8,2,-1,3,-3.0,1.3106,0.47229999999999994,-0.49999999999999994
732,0,1.0,1.0,-4,5.0800000000000125,7.6200000000000045,0,6,6,0,0,0,-1.0,-0.45809999999999973,-0.4262999999999999,-0.30000000000000004
733,5,1.0,1.0,3,-2.539999999999992,-7.6200000000000045,0,11,5,10,4,6,-4.0,-1.0588,-1.216,-0.9
734,3,0.0,1.0,-5,7.6200000000000045,5.0800000000000125,0,4,4,-5,-5,0,-2.0,0.2735999999999996,0.18630000000000005,0.8
735,5,0.0,1.0,-2,12.699999999999989,5.079999999999984,15,3,0,3,0,3,3.0,0.4568,1.81,7.5
736,4,0.0,1.0,8,-2.539999999999992,-5.079999999999984,0,5,1,13,9,4,0.0,-0.6200000000000001,0.04800000000000004,-0.6
737,2,1.0,1.0,-4,0.0,-2.539999999999992,0,3,-1,3,-1,4,4.0,1.0228000000000002,1.1045,0.40000000000000013
738,0,1.0,1.0,1,2.5400000000000205,2.539999999999992,0,2,1,0,-1,1,1.0,0.18359999999999976,-0.264,-0.9
739,6,1.0,1.0,-8,5.0800000000000125,-5.079999999999984,0,2,5,-3,0,-3,-4.0,-0.048599999999999755,2.5508999999999995,1.8
740,6,1.0,1.0,-9,-2.539999999999992,7.6200000000000045,0,2,-1,-1,-4,3,1.0,-1.7388000000000006,2.5968000000000004,0.8
741,1,0.0,1.0,-11,-5.0800000000000125,-17.78,0,3,0,3,0,3,3.0,1.6958,-1.5901999999999998,0.7
742,0,1.0,1.0,7,5.079999999999984,10.159999999999997,0,-2,0,-1,1,-2,-1.0,1.5798,-0.5775,-1.8
743,3,1.0,1.0,2,0.0,15.240000000000009,0,-1,0,0,1,-1,0.0,-1.614,-0.2238,0.7
744,5,1.0,1.0,0,-2.5400000000000205,-5.0800000000000125,0,8,1,12,5,7,0.0,1.2570000000000001,-1.5412999999999997,0.2
745,3,1.0,1.0,3,0.0,5.0800000000000125,0,4,8,-3,1,-4,-9.0,-0.1384000000000003,-1.0917999999999999,-1.3
746,4,1.0,1.0,13,-2.539999999999992,-7.6200000000000045,0,0,3,4,7,-3,-2.0,-0.6808000000000001,0.1189,0.3
747,0,1.0,1.0,2,2.539999999999992,-5.079999999999984,-10,-1,1,2,4,-2,2.0,-0.17120000000000002,-0.10359999999999997,-0.2
748,3,1.0,0.0,0,-7.6200000000000045,-5.079999999999984,0,2,1,0,-1,1,0.0,0.053999999999999826,-1.4081,-1.5
749,5,1.0,1.0,1,-17.78,-10.159999999999997,15,2,0,2,0,2,2.0,1.6196000000000004,-0.6276,0.0
750,4,1.0,1.0,-1,-7.6200000000000045,7.6200000000000045,0,4,2,9,7,2,-4.0,-0.6222000000000003,-0.6703999999999999,0.6000000000000001
751,2,1.0,0.0,-6,-12.699999999999989,-2.539999999999992,0,2,0,3,1,2,2.0,1.1541000000000001,2.0947999999999998,-7.800000000000001
752,2,1.0,1.0,5,2.539999999999992,2.539999999999992,0,0,3,-1,2,-3,-1.0,-1.0708000000000006,-0.037900000000000045,0.1
753,3,1.0,1.0,6,2.539999999999992,0.0,0,0,1,0,1,-1,-2.0,-0.09779999999999989,-0.12889999999999996,0.0
754,0,0.0,1.0,-1,5.0800000000000125,2.5400000000000205,0,0,1,-4,-3,-1,2.0,-1.4851999999999999,1.2892000000000001,1.1
755,7,0.0,0.0,-4,7.6200000000000045,5.0800000000000125,12,3,-1,2,-2,4,-1.0,0.7487999999999999,1.9758000000000002,0.7000000000000001
756,2,1.0,1.0,12,-2.5400000000000205,2.5400000000000205,0,6,5,4,3,1,-6.0,-0.5696000000000006,-0.7385000000000002,-1.2
757,0,1.0,1.0,4,-5.079999999999984,2.539999999999992,0,4,6,-2,0,-2,-3.0,-0.639,0.4364999999999999,0.6
758,2,1.0,1.0,3,5.0800000000000125,10.159999999999997,0,0,-1,2,1,1,0.0,-0.033800000000000274,-1.8824999999999998,-0.7
759,5,1.0,1.0,-6,5.0800000000000125,2.539999999999992,0,8,2,6,0,6,3.0,0.09059999999999979,0.5667,1.4
760,4,1.0,1.0,3,0.0,0.0,0,11,3,16,8,8,-4.0,-0.20609999999999995,0.608,-0.09999999999999998
761,4,1.0,1.0,6,7.6200000000000045,15.240000000000009,0,5,-1,7,1,6,0.0,0.4112999999999998,-0.02920000000000006,-0.20000000000000007
762,3,0.0,1.0,-2,-10.159999999999997,-7.6200000000000045,0,2,1,1,0,1,1.0,0.9796000000000002,0.4394999999999998,1.0
763,0,1.0,1.0,0,-10.159999999999997,-5.0800000000000125,0,2,4,-6,-4,-2,1.0,0.401,0.09460000000000024,-1.0
764,0,1.0,1.0,13,-2.539999999999992,2.539999999999992,0,-4,0,1,5,-4,-3.0,-2.1928000000000005,-0.353,0.2
765,3,1.0,1.0,-2,5.079999999999984,2.5400000000000205,10,2,0,2,0,2,2.0,-0.2342999999999993,-0.24049999999999994,-0.3
766,2,1.0,1.0,4,7.6200000000000045,15.240000000000009,0,-1,2,0,3,-3,-1.0,-0.3540000000000001,-0.7307999999999998,0.2
767,5,1.0,1.0,2,-5.0800000000000125,-17.78,0,-2,0,1,3,-2,-1.0,-0.1571999999999999,0.6965000000000001,0.6000000000000001
768,5,0.0,1.0,-10,2.539999999999992,-7.6200000000000045,0,5,3,0,-2,2,0.0,-0.19300000000000006,0.5538,0.5
769,3,1.0,0.0,-8,-2.539999999999992,7.6200000000000045,0,4,2,1,-1,2,0.0,0.24539999999999984,1.0074999999999998,-0.8
770,5,1.0,1.0,5,2.539999999999992,-20.319999999999993,0,2,1,2,1,1,0.0,0.03860000000000019,0.029199999999999997,0.0
771,2,1.0,1.0,0,-7.6200000000000045,-2.539999999999992,0,3,0,3,0,3,-2.0,-0.9324000000000001,1.5666,1.9
772,3,1.0,1.0,-2,2.5400000000000205,7.619999999999976,0,2,1,0,-1,1,1.0,3.7047999999999996,2.1516,1.6
773,4,1.0,1.0,-1,0.0,10.159999999999997,0,2,4,-1,1,-2,1.0,0.119,-0.09690000000000004,0.1
774,0,1.0,1.0,5,7.6200000000000045,2.539999999999992,0,1,0,1,0,1,0.0,-0.9757999999999998,0.2931,4.3
775,1,1.0,1.0,8,2.539999999999992,7.619999999999976,0,4,2,5,3,2,-1.0,-0.2049000000000003,0.47809999999999997,0.8
776,0,1.0,1.0,-1,5.0800000000000125,-5.079999999999984,0,1,-1,2,0,2,0.0,-0.40439999999999965,-2.1306,0.2
777,0,1.0,0.0,-8,7.6200000000000045,12.700000000000017,0,0,-1,1,0,1,0.0,-0.22709999999999986,0.34130000000000005,0.7
778,6,1.0,1.0,6,-2.539999999999992,-5.0800000000000125,0,0,-1,-1,-2,1,0.0,1.4170000000000003,-0.2242,-0.2
779,1,1.0,1.0,0,-2.539999999999992,2.539999999999992,0,13,3,9,-1,10,-1.0,0.22449999999999992,1.3942,0.49999999999999994
780,3,1.0,0.0,-1,0.0,5.0800000000000125,0,12,12,5,5,0,-9.0,-0.017699999999999605,0.22199999999999998,1.9
781,4,1.0,0.0,-3,0.0,-10.160000000000025,0,3,0,2,-1,3,2.0,-0.3622000000000001,1.2323999999999997,1.0
782,2,1.0,1.0,-4,-5.079999999999984,-2.539999999999992,0,4,2,5,3,2,-2.0,-1.21,-0.15259999999999996,-0.7
783,5,1.0,0.0,-3,0.0,-2.539999999999992,0,-1,0,-3,-2,-1,0.0,1.2736999999999998,-0.41290000000000004,0.0
784,0,0.0,1.0,-9,-10.159999999999997,-7.6200000000000045,0,2,2,1,1,0,1.0,-0.09000000000000008,0.11360000000000015,-0.2
785,1,1.0,1.0,6,2.539999999999992,-2.539999999999992,0,1,0,1,0,1,0.0,-1.1800999999999997,-0.635,0.0
786,2,1.0,1.0,0,7.6200000000000045,7.6200000000000045,0,-3,2,-1,4,-5,-4.0,-0.1862999999999999,0.19830000000000003,0.0
787,0,1.0,1.0,4,-7.6200000000000045,0.0,0,1,0,3,2,1,-2.0,-0.6012,-0.1276,-0.3
